Episode,Counter,Time,Text
20,163,00:08:26,"we need to taste... i mean, test it."
20,164,00:08:35,someone named homura started this fire.
20,165,00:08:39,we lost a lot of potato wine and mirin that was almost ready.
20,166,00:08:43,it was burning for a long time.
20,167,00:08:46,look.
20,168,00:08:48,it's turned into chunks on the rims of the barrels.
20,169,00:08:51,what are we doing with the damaged wine?
20,170,00:08:53,this is stuff you can get by boiling wine and mirin for a really long time.
20,171,00:08:58,they're sugar crystals.
20,172,00:09:12,what's that fluffy stuff?
20,173,00:09:14,"man, it smells so good."
20,174,00:09:19,"it's so white, like a cloud."
20,175,00:09:37,this is indescribable!
20,176,00:09:41,it's going to melt me to my core.
20,177,00:09:44,it is!
20,178,00:09:47,"here, father, try some."
20,179,00:09:50,it's rather suspicious-looking.
20,180,00:10:05,they've never had any actual candy before.
20,181,00:10:07,{\an8}it's so good!
20,182,00:10:10,yeah.
20,183,00:10:11,"it's just cotton candy, but for someone who's never had it before,"
20,184,00:10:14,it must be a mind-blowingly pleasurable drug.
20,185,00:10:18,gotta thank homura-chan for making the materials for us
20,186,00:10:22,"by starting that fire, huh?"
20,187,00:10:26,gen...
20,188,00:10:28,do you know what kind of woman homura is?
20,189,00:10:33,"what's going on? do you get curious about girls, too, senku?"
20,190,00:10:39,do you have a thing for petite girls?
20,191,00:10:41,"no, i don't think that's what he meant."
20,192,00:10:44,you guys don't know senku very well.
20,193,00:10:47,we're being watched.
20,194,00:10:49,all of us.
20,195,00:10:50,by that homura chick.
20,196,00:10:53,i'm sure we are.
20,197,00:10:55,she's the only one hyoga-chan trusts.
20,198,00:10:59,even right now?
20,199,00:11:00,of course she's watching us.
20,200,00:11:02,"from a good distance, where she can see if we make any big moves,"
20,201,00:11:06,so she can chase us down if we were all to run away.
20,202,00:11:13,i thought we'd just run away if things got bad.
20,203,00:11:16,not that we'd ever run away.
20,204,00:11:19,indeed. we have many elderly people who couldn't endure a move.
20,205,00:11:22,there are no cowards in this village who would leave the elderly behind.
20,206,00:11:27,eep!
20,207,00:11:28,n-nope!
20,208,00:11:29,of course there aren't!
20,209,00:11:31,"well, homura-chan respects hyoga-sama like crazy."
20,210,00:11:35,she'd never disobey him if he told her to watch us.
20,211,00:11:39,"so she won't cause us any trouble if we leave her be,"
20,212,00:11:43,but i don't think we could get her to switch sides or anything.
20,213,00:12:14,cotton candy
20,214,00:12:14,cotton candy?
20,215,00:12:20,"don't worry, it's not poisoned or anything."
20,216,00:12:23,give half of it to an animal if you're worried.
20,217,00:12:30,fool. not trying it.
20,218,00:12:34,"hey, senku, why did we give an enemy cotton candy?"
20,219,00:12:39,"if homura's keeping an eye on us,"
20,220,00:12:41,she'll let tsukasa know about the cotton candy.
20,221,00:12:44,sweets are crazy tempting.
20,222,00:12:47,some of them might rethink their allegiance.
20,223,00:12:51,i see.
20,224,00:12:52,"you're as nasty as ever, senku-chan."
20,225,00:12:55,"i mean that as a compliment, honestly."
20,226,00:13:04,"i'm sure he means that in a strategic way, too..."
20,227,00:13:12,but i think senku-san also just wanted
20,228,00:13:17,to share some candy with a girl.
20,229,00:13:23,i think that's all he really meant.
20,230,00:13:29,we're dealing with people so naïve that theywouldn't even abandon a village guard.
20,231,00:13:35,one lick... i'm dead?
20,232,00:13:38,surely not.
20,233,00:13:59,sweet...
20,234,00:14:08,senkutei
20,235,00:14:11,p-p-please and thank you.
20,236,00:14:24,this cotton candy...
20,237,00:14:27,"it's puffy and melts on my tongue,"
20,238,00:14:30,yet it has a good amount of roughness.
20,239,00:14:33,alas!
20,240,00:14:34,the inconsistency of the cotton is defeating the flavor's balance.
20,241,00:14:40,i'll work harder next time!
20,242,00:14:43,"wait, no!"
20,243,00:14:44,you just made me go along with a meme!
20,244,00:14:47,who cares about how well-balanced cotton candy is?!
20,245,00:14:50,"you guys got the word ""meme,"" huh?"
20,246,00:14:53,was that in the hundred tales?
20,247,00:14:55,"damn it, my dad is such a joke."
20,248,00:14:58,do we really have so much time to waste?!
20,249,00:15:01,tsukasa-kun's gonna be here before our phone's done!
20,250,00:15:05,relax.
20,251,00:15:07,we're discussing a serious matter.
20,252,00:15:09,the flavor of cotton candy?
20,253,00:15:11,"if the cotton candy ends up with a bunch of clumps,"
20,254,00:15:14,"so will the gold wire, right?"
20,255,00:15:18,"oh, that makes sense!"
20,256,00:15:20,"man, good thing we tested with cotton candy first, huh?"
20,257,00:15:24,yeah.
20,258,00:15:25,we have to figure out what's causing the clumps before we throw in the gold.
20,259,00:15:29,"we're always doing last-minute trial-and-error, huh?"
20,260,00:15:42,there!
20,261,00:15:45,yeah.
20,262,00:15:46,it's the moment the rope's tugged in the opposite direction.
20,263,00:15:49,"the rotation speed drops, which causes it to clump up."
20,264,00:15:53,is there a way to make it work smoothly without losing speed?
20,265,00:15:57,"using your brotherly bond, maybe?"
20,266,00:15:59,that's crazy.
20,267,00:16:02,then let's use a stupidly long rope.
20,268,00:16:05,"like, a kilometer long."
20,269,00:16:06,i'll die!
20,270,00:16:07,"how about we spin it by hand, like that generator over there?"
20,271,00:16:11,that's too slow.
20,272,00:16:13,that's what willpower's for!
20,273,00:16:14,maybe if we take turns.
20,274,00:16:17,"we need people, though."
20,275,00:16:20,we need to start preparing for winter.
20,276,00:16:22,we can't give all our manpower to science work.
20,277,00:16:25,"that's always the issue, huh?"
20,278,00:16:27,we can't use revival fluid to get more people.
20,279,00:16:34,"guess we'll have to make it, then."
20,280,00:16:38,"it's a bit of work, but super craftsman kaseki-sama can pull it off."
20,281,00:16:47,we're making what revolutionized energy in human history...
20,282,00:16:50,the gear!
20,283,00:16:53,"kohaku's shield, just when we need it!"
20,284,00:16:56,it's ten billion percent the right shape for a gear.
20,285,00:17:00,you're using that?
20,286,00:17:03,didn't the village chief give that to his daughter
20,287,00:17:06,kohaku-chan to celebrate his victory?
20,288,00:17:08,...to his daughter kohaku-chan?
20,289,00:17:10,...to his daughter kohaku-chan?
20,290,00:17:12,grand bout victor: kokuyo!
20,291,00:17:16,congrats!
20,292,00:17:19,this is so nice.
20,293,00:17:21,"all right, you can have it."
20,294,00:17:24,"thank you, father!"
20,295,00:17:26,father!
20,296,00:17:27,father!
20,297,00:17:28,"well, i don't mind, but..."
20,298,00:17:33,"it means a lot to kohaku, since she received it from her father."
20,299,00:17:38,so i don't know what she would say.
20,300,00:17:40,"nah, i don't mind at all."
20,301,00:17:43,practicality first.
20,302,00:17:45,so savage!
20,303,00:17:55,this is amazing!
20,304,00:17:56,it's so easy!
20,305,00:17:57,"i only have to go in one direction, and i can go slowly!"
20,306,00:18:00,i could keep going forever on my own!
20,307,00:18:03,{\an4}gear acquired!!
20,308,00:18:09,can go slowly?
20,309,00:18:11,forever in one direction?
20,310,00:18:15,it spins around and catches...
20,311,00:18:19,holy crap! i have an idea!
20,312,00:18:22,this is gonna rock!
20,313,00:18:25,what's gotten into you?!
20,314,00:18:27,just hear me out!
20,315,00:18:35,right! let's haul ass!
20,316,00:18:40,that's suspicious.
20,317,00:18:42,what's chrome up to?
20,318,00:18:44,he must've come up with some scheme.
20,319,00:18:47,let him be.
20,320,00:18:48,"when a boy's up to mischief, you're not supposed to look until he's done."
20,321,00:18:54,we don't have time to be worrying about him.
20,322,00:18:57,you're all in for hellish work.
20,323,00:19:01,we twist these gold threads together into asuper thin wire that we'll work into a coil.
20,324,00:19:07,and how long do we need to make it?
20,325,00:19:10,i'd say...
20,326,00:19:12,from right around here...
20,327,00:19:14,to that mountain!
20,328,00:19:17,so we're relying heavily on manpower again.
20,329,00:19:20,"thank goodness you became the village chief, huh, senku-chan?"
20,330,00:20:11,"it's... it's done, senku."
20,331,00:20:16,we stayed up for three whole days.
20,332,00:20:29,what is this?
20,333,00:20:36,"i'm awesome, too, but it's this blade of science that's really awesome."
20,334,00:20:40,it would have never worked if i didn't have this iron cutting tool.
20,335,00:20:45,this damn thing!
20,336,00:20:46,"what do you think, senku?"
20,337,00:20:47,is my invention awesome or what?
20,338,00:20:49,this is payback for when you got me good with the magnet!
20,339,00:20:54,you can be more shocked than that.
20,340,00:20:57,it's a waterwheel.
20,341,00:20:58,you do know what it is?! damn it!
20,342,00:21:01,a waterwheel?
20,343,00:21:03,i'd already come up with a name for it!
20,344,00:21:06,the forever spinny cotton candy machine!
20,345,00:21:08,i like waterwheel better.
20,346,00:21:11,"oh, i'm plenty shocked, all right."
20,347,00:21:14,i can't believe you built something like this without any knowledge.
20,348,00:21:24,this is a way bigger deal than an automatic cotton candy machine.
20,349,00:21:29,"there's something else, remember?"
20,350,00:21:32,that thing kinro and ginro had been spinning.
20,351,00:21:38,you don't mean...
20,352,00:21:47,"with gears and a waterwheel, the age of human power is over."
20,353,00:21:56,with an infinite contraption that requires no fuel...
20,354,00:22:02,we're finally harnessing the power of nature.
20,355,00:22:10,we're overcoming manpower and entering the age of energy!
20,356,00:22:17,{\an4}hydroelectric power plant acquired!!
20,357,00:23:54,{\an8}spartan crafts club
20,358,00:23:58,{\an8}next episode
20,359,00:23:58,{\an8}spartan crafts club
20,360,00:24:01,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
21,1,00:00:11,"with gears and a waterwheel, the age of human power is over."
21,2,00:00:20,with an infinite contraption that requires no fuel...
21,3,00:00:26,we're finally harnessing the power of nature.
21,4,00:00:34,we're overcoming manpower and entering the age of energy!
21,5,00:00:41,{\an4}hydroelectric power plant acquired!!
21,6,00:00:45,wh-what is this?
21,7,00:00:47,it's a hydroelectric generator.
21,8,00:00:49,hydroelectric?
21,9,00:00:50,generator?
21,10,00:00:52,"this is insane, senku-chan."
21,11,00:00:56,save your praise for chrome and grandpa kaseki here.
21,12,00:01:00,they built this huge-ass waterwheel.
21,13,00:01:04,"it's not done yet, though."
21,14,00:01:06,all our precious electricity is still leaking away.
21,15,00:01:11,what does that mean?
21,16,00:01:13,we're building a box to store the electricity.
21,17,00:01:16,we can store that spinning power?
21,18,00:01:19,"yeah, although it'll be a bit of a pain to build."
21,19,00:01:23,get off your asses.
21,20,00:01:26,{\an8}copper
21,21,00:01:26,{\an8}coal
21,22,00:01:26,{\an8}charcoal
21,23,00:01:26,{\an8}beehive
21,24,00:01:26,{\an8}sulfuricacid
21,25,00:01:26,{\an8}lead
21,26,00:01:26,{\an8}tin
21,27,00:01:26,{\an8}solder
21,28,00:01:26,{\an8}gold
21,29,00:01:26,{\an8}wire
21,30,00:01:26,{\an8}coil
21,31,00:01:26,{\an8}mercury
21,32,00:01:26,{\an8}vacuumpump
21,33,00:01:26,{\an8}phosphorus
21,34,00:01:26,{\an8}rochellesalt
21,35,00:01:26,{\an8}plastic
21,36,00:01:26,{\an8}battery
21,37,00:01:26,{\an8}circuit board
21,38,00:01:26,{\an8}vacuum tube
21,39,00:01:26,{\an8}light bulb
21,40,00:01:26,{\an8}wine
21,41,00:01:26,{\an8}microphone
21,42,00:01:26,{\an8}headphones
21,43,00:01:26,{\an8}cell phone
21,44,00:01:26,we have a ton of high-difficulty crafting to do
21,45,00:01:30,before we get to our cell phones.
21,46,00:01:35,damn...
21,47,00:01:37,it's the start of our spartan crafts club.
21,48,00:01:41,"damn, this is exhilarating."
21,49,00:03:14,{\an8}spartan crafts club
21,50,00:03:22,"to make a box for storing electricity, a battery, all we need to do"
21,51,00:03:26,"is dip two sheets of lead in our old two-faced goddess friend, sulfuric acid."
21,52,00:03:34,ryu-san?
21,53,00:03:36,"oh, sulfuric acid."
21,54,00:03:37,"send electricity into this, and it'll store power on its own."
21,55,00:03:42,"it's simpler than you'd think, huh?"
21,56,00:03:44,it's not simple at all.
21,57,00:03:45,this is pretty brutal.
21,58,00:03:46,we'll make five more of these and connect all of them.
21,59,00:03:50,don't you think the crafts team has been working a bit too hard lately?
21,60,00:03:59,{\an4}batteries acquired!!
21,61,00:04:01,is it really being stored in these tiny containers?
21,62,00:04:05,all the spinning power from those disk—
21,63,00:04:08,it's definitely in there.
21,64,00:04:10,{\an8}battery
21,65,00:04:15,does that mean i don't have to do all that painful turning with kinro anymore?!
21,66,00:04:21,yep. never again.
21,67,00:04:24,"i told you, it's the age of energy."
21,68,00:04:28,hooray for energy!
21,69,00:04:31,"i'm not surprised about lazy ginro,"
21,70,00:04:33,but even super-diligent kinro is excited.
21,71,00:04:36,turning that thing must've been really hard.
21,72,00:04:39,it's not meant to make your lives easier.
21,73,00:04:41,it just means we're using your manpower elsewhere.
21,74,00:04:43,the fighters can focus on training.
21,75,00:04:47,put your back into it!
21,76,00:04:51,we only have a few months until the big battle.
21,77,00:04:54,you need to be in shape to defeat tsukasa and hyoga!
21,78,00:04:58,"this isn't the time to be taking a break, you two."
21,79,00:05:01,this is way too spartan!
21,80,00:05:03,grandpa kaseki's going to die!
21,81,00:05:05,there's one more vitally important use for the waterwheel.
